编号,姓名,交路所处天数,出发车站,到达车站,工作时长,休息时长,所属交路长度,身份信息（0-乘务员；1-乘务长）,作休类型（1-作；0-休）,所属交路编号,是否请假（0-是；1-否）,工作天数,休息天数
2108,冯20,1,南京,南京,0,1440,5,0,0,9,1,2,3
2109,冯20,2,南京,南京,0,1440,5,0,0,9,1,2,3
2110,冯20,3,南京,深圳,861,579,5,0,1,9,1,2,3
2111,冯20,4,深圳,南京,836,604,5,0,1,9,1,2,3
2112,冯20,5,南京,南京,0,1440,5,0,0,9,1,2,3
2113,冯21,0,南京,南京,0,0,5,0,0,9,1,2,3
2114,冯21,1,南京,南京,0,1440,5,0,0,9,1,2,3
2115,冯21,2,南京,南京,0,1440,5,0,0,9,1,2,3
2116,冯21,3,南京,南京,0,1440,5,0,0,9,1,2,3
2117,冯21,4,南京,深圳,861,579,5,0,1,9,1,2,3
2118,冯21,5,深圳,南京,836,604,5,0,1,9,1,2,3
2119,冯22,0,南京,南京,0,0,5,0,0,9,1,2,3
2120,冯22,1,南京,南京,0,1440,5,0,0,9,1,2,3
2121,冯22,2,南京,南京,0,1440,5,0,0,9,1,2,3
2122,冯22,3,南京,南京,0,1440,5,0,0,9,1,2,3
2123,冯22,4,南京,深圳,861,579,5,0,1,9,1,2,3
2124,冯22,5,深圳,南京,836,604,5,0,1,9,1,2,3
2125,冯23,0,南京,南京,0,0,5,0,0,9,1,2,3
2126,冯23,1,南京,南京,0,1440,5,0,0,9,1,2,3
2127,冯23,2,南京,南京,0,1440,5,0,0,9,1,2,3
2128,冯23,3,南京,南京,0,1440,5,0,0,9,1,2,3
2129,冯23,4,南京,深圳,861,579,5,0,1,9,1,2,3
2130,冯23,5,深圳,南京,836,604,5,0,1,9,1,2,3
2131,冯24,0,南京,南京,0,0,5,0,0,9,1,2,3
2132,冯24,1,南京,南京,0,1440,5,0,0,9,1,2,3
2133,冯24,2,南京,南京,0,1440,5,0,0,9,1,2,3
2134,冯24,3,南京,南京,0,1440,5,0,0,9,1,2,3
2135,冯24,4,南京,深圳,861,579,5,0,1,9,1,2,3
2136,冯24,5,深圳,南京,836,604,5,0,1,9,1,2,3
2137,冯25,0,南京,南京,0,0,5,0,0,9,1,2,3
2138,冯25,1,南京,南京,0,1440,5,0,0,9,1,2,3
2139,冯25,2,南京,南京,0,1440,5,0,0,9,1,2,3
2140,冯25,3,南京,南京,0,1440,5,0,0,9,1,2,3
2141,冯25,4,南京,深圳,861,579,5,0,1,9,1,2,3
2142,冯25,5,深圳,南京,836,604,5,0,1,9,1,2,3
2143,冯26,0,南京,南京,0,0,5,0,0,9,1,2,3
2144,冯26,1,深圳,南京,836,604,5,0,1,9,1,2,3
2145,冯26,2,南京,南京,0,1440,5,0,0,9,1,2,3
2146,冯26,3,南京,南京,0,1440,5,0,0,9,1,2,3
2147,冯26,4,南京,南京,0,1440,5,0,0,9,1,2,3
2148,冯26,5,南京,深圳,861,579,5,0,1,9,1,2,3
2149,冯27,0,南京,南京,0,0,5,0,0,9,1,2,3
2150,冯27,1,深圳,南京,836,604,5,0,1,9,1,2,3
2151,冯27,2,南京,南京,0,1440,5,0,0,9,1,2,3
2152,冯27,3,南京,南京,0,1440,5,0,0,9,1,2,3
2153,冯27,4,南京,南京,0,1440,5,0,0,9,1,2,3
2154,冯27,5,南京,深圳,861,579,5,0,1,9,1,2,3
2155,冯28,0,南京,南京,0,0,5,0,0,9,1,2,3
2156,冯28,1,深圳,南京,836,604,5,0,1,9,1,2,3
2157,冯28,2,南京,南京,0,1440,5,0,0,9,1,2,3
2158,冯28,3,南京,南京,0,1440,5,0,0,9,1,2,3
2159,冯28,4,南京,南京,0,1440,5,0,0,9,1,2,3
2160,冯28,5,南京,深圳,861,579,5,0,1,9,1,2,3
2161,冯29,0,南京,南京,0,0,5,0,0,9,1,2,3
2162,冯29,1,深圳,南京,836,604,5,0,1,9,1,2,3
2163,冯29,2,南京,南京,0,1440,5,0,0,9,1,2,3
2164,冯29,3,南京,南京,0,1440,5,0,0,9,1,2,3
2165,冯29,4,南京,南京,0,1440,5,0,0,9,1,2,3
2166,冯29,5,南京,深圳,861,579,5,0,1,9,1,2,3
2167,冯30,0,南京,南京,0,0,5,0,0,9,1,2,3
2168,冯30,1,深圳,南京,836,604,5,0,1,9,1,2,3
2169,冯30,2,南京,南京,0,1440,5,0,0,9,1,2,3
2170,冯30,3,南京,南京,0,1440,5,0,0,9,1,2,3
2171,冯30,4,南京,南京,0,1440,5,0,0,9,1,2,3
2172,冯30,5,南京,深圳,861,579,5,0,1,9,1,2,3
2173,陈1,0,南京,南京,0,0,5,1,0,10,1,2,3
2174,陈1,1,南京,深圳,842,598,5,1,1,10,1,2,3
2175,陈1,2,深圳,南京,856,584,5,1,1,10,1,2,3
2176,陈1,3,南京,南京,0,1440,5,1,0,10,1,2,3
2177,陈1,4,南京,南京,0,1440,5,1,0,10,1,2,3
2178,陈1,5,南京,南京,0,1440,5,1,0,10,1,2,3
2179,陈2,0,南京,南京,0,0,5,1,0,10,1,2,3
2180,陈2,1,南京,南京,0,1440,5,1,0,10,1,2,3
2181,陈2,2,南京,深圳,842,598,5,1,1,10,1,2,3
2182,陈2,3,深圳,南京,856,584,5,1,1,10,1,2,3
2183,陈2,4,南京,南京,0,1440,5,1,0,10,1,2,3
2184,陈2,5,南京,南京,0,1440,5,1,0,10,1,2,3
2185,陈3,0,南京,南京,0,0,5,1,0,10,1,2,3
2186,陈3,1,南京,南京,0,1440,5,1,0,10,1,2,3
2187,陈3,2,南京,南京,0,1440,5,1,0,10,1,2,3
2188,陈3,3,南京,深圳,842,598,5,1,1,10,1,2,3
2189,陈3,4,深圳,南京,856,584,5,1,1,10,1,2,3
2190,陈3,5,南京,南京,0,1440,5,1,0,10,1,2,3
2191,陈4,0,南京,南京,0,0,5,1,0,10,1,2,3
2192,陈4,1,南京,南京,0,1440,5,1,0,10,1,2,3
2193,陈4,2,南京,南京,0,1440,5,1,0,10,1,2,3
2194,陈4,3,南京,南京,0,1440,5,1,0,10,1,2,3
2195,陈4,4,南京,深圳,842,598,5,1,1,10,1,2,3
2196,陈4,5,深圳,南京,856,584,5,1,1,10,1,2,3
2197,陈5,0,南京,南京,0,0,5,1,0,10,1,2,3
2198,陈5,1,深圳,南京,856,584,5,1,1,10,1,2,3
2199,陈5,2,南京,南京,0,1440,5,1,0,10,1,2,3
2200,陈5,3,南京,南京,0,1440,5,1,0,10,1,2,3
2201,陈5,4,南京,南京,0,1440,5,1,0,10,1,2,3
2202,陈5,5,南京,深圳,842,598,5,1,1,10,1,2,3
2203,陈6,0,南京,南京,0,0,5,0,0,10,1,2,3
2204,陈6,1,南京,深圳,842,598,5,0,1,10,1,2,3
2205,陈6,2,深圳,南京,856,584,5,0,1,10,1,2,3
2206,陈6,3,南京,南京,0,1440,5,0,0,10,1,2,3
2207,陈6,4,南京,南京,0,1440,5,0,0,10,1,2,3
2208,陈6,5,南京,南京,0,1440,5,0,0,10,1,2,3
2209,陈7,0,南京,南京,0,0,5,0,0,10,1,2,3
2210,陈7,1,南京,深圳,842,598,5,0,1,10,1,2,3
2211,陈7,2,深圳,南京,856,584,5,0,1,10,1,2,3
2212,陈7,3,南京,南京,0,1440,5,0,0,10,1,2,3
2213,陈7,4,南京,南京,0,1440,5,0,0,10,1,2,3
2214,陈7,5,南京,南京,0,1440,5,0,0,10,1,2,3
2215,陈8,0,南京,南京,0,0,5,0,0,10,1,2,3
2216,陈8,1,南京,深圳,842,598,5,0,1,10,1,2,3
2217,陈8,2,深圳,南京,856,584,5,0,1,10,1,2,3
2218,陈8,3,南京,南京,0,1440,5,0,0,10,1,2,3
2219,陈8,4,南京,南京,0,1440,5,0,0,10,1,2,3
2220,陈8,5,南京,南京,0,1440,5,0,0,10,1,2,3
2221,陈9,0,南京,南京,0,0,5,0,0,10,1,2,3
2222,陈9,1,南京,深圳,842,598,5,0,1,10,1,2,3
2223,陈9,2,深圳,南京,856,584,5,0,1,10,1,2,3
2224,陈9,3,南京,南京,0,1440,5,0,0,10,1,2,3
2225,陈9,4,南京,南京,0,1440,5,0,0,10,1,2,3
2226,陈9,5,南京,南京,0,1440,5,0,0,10,1,2,3
2227,陈10,0,南京,南京,0,0,5,0,0,10,1,2,3
2228,陈10,1,南京,深圳,842,598,5,0,1,10,1,2,3
2229,陈10,2,深圳,南京,856,584,5,0,1,10,1,2,3
2230,陈10,3,南京,南京,0,1440,5,0,0,10,1,2,3
2231,陈10,4,南京,南京,0,1440,5,0,0,10,1,2,3
2232,陈10,5,南京,南京,0,1440,5,0,0,10,1,2,3
2233,陈11,0,南京,南京,0,0,5,0,0,10,1,2,3
2234,陈11,1,南京,南京,0,1440,5,0,0,10,1,2,3
2235,陈11,2,南京,深圳,842,598,5,0,1,10,1,2,3
2236,陈11,3,深圳,南京,856,584,5,0,1,10,1,2,3
2237,陈11,4,南京,南京,0,1440,5,0,0,10,1,2,3
2238,陈11,5,南京,南京,0,1440,5,0,0,10,1,2,3
2239,陈12,0,南京,南京,0,0,5,0,0,10,1,2,3
2240,陈12,1,南京,南京,0,1440,5,0,0,10,1,2,3
2241,陈12,2,南京,深圳,842,598,5,0,1,10,1,2,3
2242,陈12,3,深圳,南京,856,584,5,0,1,10,1,2,3
2243,陈12,4,南京,南京,0,1440,5,0,0,10,1,2,3
2244,陈12,5,南京,南京,0,1440,5,0,0,10,1,2,3
2245,陈13,0,南京,南京,0,0,5,0,0,10,1,2,3
2246,陈13,1,南京,南京,0,1440,5,0,0,10,1,2,3
2247,陈13,2,南京,深圳,842,598,5,0,1,10,1,2,3
2248,陈13,3,深圳,南京,856,584,5,0,1,10,1,2,3
2249,陈13,4,南京,南京,0,1440,5,0,0,10,1,2,3
2250,陈13,5,南京,南京,0,1440,5,0,0,10,1,2,3
2251,陈14,0,南京,南京,0,0,5,0,0,10,1,2,3
2252,陈14,1,南京,南京,0,1440,5,0,0,10,1,2,3
2253,陈14,2,南京,深圳,842,598,5,0,1,10,1,2,3
2254,陈14,3,深圳,南京,856,584,5,0,1,10,1,2,3
2255,陈14,4,南京,南京,0,1440,5,0,0,10,1,2,3
2256,陈14,5,南京,南京,0,1440,5,0,0,10,1,2,3
2257,陈15,0,南京,南京,0,0,5,0,0,10,1,2,3
2258,陈15,1,南京,南京,0,1440,5,0,0,10,1,2,3
2259,陈15,2,南京,深圳,842,598,5,0,1,10,1,2,3
2260,陈15,3,深圳,南京,856,584,5,0,1,10,1,2,3
2261,陈15,4,南京,南京,0,1440,5,0,0,10,1,2,3
2262,陈15,5,南京,南京,0,1440,5,0,0,10,1,2,3
2263,陈16,0,南京,南京,0,0,5,0,0,10,1,2,3
2264,陈16,1,南京,南京,0,1440,5,0,0,10,1,2,3
2265,陈16,2,南京,南京,0,1440,5,0,0,10,1,2,3
2266,陈16,3,南京,深圳,842,598,5,0,1,10,1,2,3
2267,陈16,4,深圳,南京,856,584,5,0,1,10,1,2,3
2268,陈16,5,南京,南京,0,1440,5,0,0,10,1,2,3
2269,陈17,0,南京,南京,0,0,5,0,0,10,1,2,3
2270,陈17,1,南京,南京,0,1440,5,0,0,10,1,2,3
2271,陈17,2,南京,南京,0,1440,5,0,0,10,1,2,3
2272,陈17,3,南京,深圳,842,598,5,0,1,10,1,2,3
2273,陈17,4,深圳,南京,856,584,5,0,1,10,1,2,3
2274,陈17,5,南京,南京,0,1440,5,0,0,10,1,2,3
2275,陈18,0,南京,南京,0,0,5,0,0,10,1,2,3
2276,陈18,1,南京,南京,0,1440,5,0,0,10,1,2,3
2277,陈18,2,南京,南京,0,1440,5,0,0,10,1,2,3
2278,陈18,3,南京,深圳,842,598,5,0,1,10,1,2,3
2279,陈18,4,深圳,南京,856,584,5,0,1,10,1,2,3
2280,陈18,5,南京,南京,0,1440,5,0,0,10,1,2,3
2281,陈19,0,南京,南京,0,0,5,0,0,10,1,2,3
2282,陈19,1,南京,南京,0,1440,5,0,0,10,1,2,3
2283,陈19,2,南京,南京,0,1440,5,0,0,10,1,2,3
2284,陈19,3,南京,深圳,842,598,5,0,1,10,1,2,3
2285,陈19,4,深圳,南京,856,584,5,0,1,10,1,2,3
2286,陈19,5,南京,南京,0,1440,5,0,0,10,1,2,3
2287,陈20,0,南京,南京,0,0,5,0,0,10,1,2,3
2288,陈20,1,南京,南京,0,1440,5,0,0,10,1,2,3
2289,陈20,2,南京,南京,0,1440,5,0,0,10,1,2,3
2290,陈20,3,南京,深圳,842,598,5,0,1,10,1,2,3
2291,陈20,4,深圳,南京,856,584,5,0,1,10,1,2,3
2292,陈20,5,南京,南京,0,1440,5,0,0,10,1,2,3
2293,陈21,0,南京,南京,0,0,5,0,0,10,1,2,3
2294,陈21,1,南京,南京,0,1440,5,0,0,10,1,2,3
2295,陈21,2,南京,南京,0,1440,5,0,0,10,1,2,3
2296,陈21,3,南京,南京,0,1440,5,0,0,10,1,2,3
2297,陈21,4,南京,深圳,842,598,5,0,1,10,1,2,3
2298,陈21,5,深圳,南京,856,584,5,0,1,10,1,2,3
2299,陈22,0,南京,南京,0,0,5,0,0,10,1,2,3
2300,陈22,1,南京,南京,0,1440,5,0,0,10,1,2,3
2301,陈22,2,南京,南京,0,1440,5,0,0,10,1,2,3
2302,陈22,3,南京,南京,0,1440,5,0,0,10,1,2,3
2303,陈22,4,南京,深圳,842,598,5,0,1,10,1,2,3
2304,陈22,5,深圳,南京,856,584,5,0,1,10,1,2,3
2305,陈23,0,南京,南京,0,0,5,0,0,10,1,2,3
2306,陈23,1,南京,南京,0,1440,5,0,0,10,1,2,3
2307,陈23,2,南京,南京,0,1440,5,0,0,10,1,2,3
2308,陈23,3,南京,南京,0,1440,5,0,0,10,1,2,3
2309,陈23,4,南京,深圳,842,598,5,0,1,10,1,2,3
2310,陈23,5,深圳,南京,856,584,5,0,1,10,1,2,3
2311,陈24,0,南京,南京,0,0,5,0,0,10,1,2,3
2312,陈24,1,南京,南京,0,1440,5,0,0,10,1,2,3
2313,陈24,2,南京,南京,0,1440,5,0,0,10,1,2,3
2314,陈24,3,南京,南京,0,1440,5,0,0,10,1,2,3
2315,陈24,4,南京,深圳,842,598,5,0,1,10,1,2,3
2316,陈24,5,深圳,南京,856,584,5,0,1,10,1,2,3
2317,陈25,0,南京,南京,0,0,5,0,0,10,1,2,3
2318,陈25,1,南京,南京,0,1440,5,0,0,10,1,2,3
2319,陈25,2,南京,南京,0,1440,5,0,0,10,1,2,3
2320,陈25,3,南京,南京,0,1440,5,0,0,10,1,2,3
2321,陈25,4,南京,深圳,842,598,5,0,1,10,1,2,3
2322,陈25,5,深圳,南京,856,584,5,0,1,10,1,2,3
2323,陈26,0,南京,南京,0,0,5,0,0,10,1,2,3
2324,陈26,1,深圳,南京,856,584,5,0,1,10,1,2,3
2325,陈26,2,南京,南京,0,1440,5,0,0,10,1,2,3
2326,陈26,3,南京,南京,0,1440,5,0,0,10,1,2,3
2327,陈26,4,南京,南京,0,1440,5,0,0,10,1,2,3
2328,陈26,5,南京,深圳,842,598,5,0,1,10,1,2,3
2329,陈27,0,南京,南京,0,0,5,0,0,10,1,2,3
2330,陈27,1,深圳,南京,856,584,5,0,1,10,1,2,3
2331,陈27,2,南京,南京,0,1440,5,0,0,10,1,2,3
2332,陈27,3,南京,南京,0,1440,5,0,0,10,1,2,3
2333,陈27,4,南京,南京,0,1440,5,0,0,10,1,2,3
2334,陈27,5,南京,深圳,842,598,5,0,1,10,1,2,3
2335,陈28,0,南京,南京,0,0,5,0,0,10,1,2,3
2336,陈28,1,深圳,南京,856,584,5,0,1,10,1,2,3
2337,陈28,2,南京,南京,0,1440,5,0,0,10,1,2,3
2338,陈28,3,南京,南京,0,1440,5,0,0,10,1,2,3
2339,陈28,4,南京,南京,0,1440,5,0,0,10,1,2,3
2340,陈28,5,南京,深圳,842,598,5,0,1,10,1,2,3
2341,陈29,0,南京,南京,0,0,5,0,0,10,1,2,3
2342,陈29,1,深圳,南京,856,584,5,0,1,10,1,2,3
2343,陈29,2,南京,南京,0,1440,5,0,0,10,1,2,3
2344,陈29,3,南京,南京,0,1440,5,0,0,10,1,2,3
2345,陈29,4,南京,南京,0,1440,5,0,0,10,1,2,3
2346,陈29,5,南京,深圳,842,598,5,0,1,10,1,2,3
2347,陈30,0,南京,南京,0,0,5,0,0,10,1,2,3
2348,陈30,1,深圳,南京,856,584,5,0,1,10,1,2,3
2349,陈30,2,南京,南京,0,1440,5,0,0,10,1,2,3
2350,陈30,3,南京,南京,0,1440,5,0,0,10,1,2,3
2351,陈30,4,南京,南京,0,1440,5,0,0,10,1,2,3
2352,陈30,5,南京,深圳,842,598,5,0,1,10,1,2,3
2353,褚1,0,南京,南京,0,0,5,1,0,11,1,2,3
2354,褚1,1,南京,龙岩,683,757,5,1,1,11,1,2,3
2355,褚1,2,龙岩,南京,672,768,5,1,1,11,1,2,3
2356,褚1,3,南京,南京,0,1440,5,1,0,11,1,2,3
2357,褚1,4,南京,南京,0,1440,5,1,0,11,1,2,3
2358,褚1,5,南京,南京,0,1440,5,1,0,11,1,2,3
2359,褚2,0,南京,南京,0,0,5,1,0,11,1,2,3
2360,褚2,1,南京,龙岩,683,757,5,1,1,11,1,2,3
2361,褚2,2,龙岩,南京,672,768,5,1,1,11,1,2,3
2362,褚2,3,南京,南京,0,1440,5,1,0,11,1,2,3
2363,褚2,4,南京,南京,0,1440,5,1,0,11,1,2,3
2364,褚2,5,南京,南京,0,1440,5,1,0,11,1,2,3
2365,褚3,0,南京,南京,0,0,5,1,0,11,1,2,3
2366,褚3,1,南京,南京,0,1440,5,1,0,11,1,2,3
2367,褚3,2,南京,龙岩,683,757,5,1,1,11,1,2,3
2368,褚3,3,龙岩,南京,672,768,5,1,1,11,1,2,3
2369,褚3,4,南京,南京,0,1440,5,1,0,11,1,2,3
2370,褚3,5,南京,南京,0,1440,5,1,0,11,1,2,3
2371,褚4,0,南京,南京,0,0,5,1,0,11,1,2,3
2372,褚4,1,南京,南京,0,1440,5,1,0,11,1,2,3
2373,褚4,2,南京,龙岩,683,757,5,1,1,11,1,2,3
2374,褚4,3,龙岩,南京,672,768,5,1,1,11,1,2,3
2375,褚4,4,南京,南京,0,1440,5,1,0,11,1,2,3
2376,褚4,5,南京,南京,0,1440,5,1,0,11,1,2,3
2377,褚5,0,南京,南京,0,0,5,1,0,11,1,2,3
2378,褚5,1,南京,南京,0,1440,5,1,0,11,1,2,3
2379,褚5,2,南京,南京,0,1440,5,1,0,11,1,2,3
2380,褚5,3,南京,龙岩,683,757,5,1,1,11,1,2,3
2381,褚5,4,龙岩,南京,672,768,5,1,1,11,1,2,3
2382,褚5,5,南京,南京,0,1440,5,1,0,11,1,2,3
2383,褚6,0,南京,南京,0,0,5,1,0,11,1,2,3
2384,褚6,1,南京,南京,0,1440,5,1,0,11,1,2,3
2385,褚6,2,南京,南京,0,1440,5,1,0,11,1,2,3
2386,褚6,3,南京,龙岩,683,757,5,1,1,11,1,2,3
2387,褚6,4,龙岩,南京,672,768,5,1,1,11,1,2,3
2388,褚6,5,南京,南京,0,1440,5,1,0,11,1,2,3
2389,褚7,0,南京,南京,0,0,5,1,0,11,1,2,3
2390,褚7,1,南京,南京,0,1440,5,1,0,11,1,2,3
2391,褚7,2,南京,南京,0,1440,5,1,0,11,1,2,3
2392,褚7,3,南京,南京,0,1440,5,1,0,11,1,2,3
2393,褚7,4,南京,龙岩,683,757,5,1,1,11,1,2,3
2394,褚7,5,龙岩,南京,672,768,5,1,1,11,1,2,3
2395,褚8,0,南京,南京,0,0,5,1,0,11,1,2,3
2396,褚8,1,南京,南京,0,1440,5,1,0,11,1,2,3
2397,褚8,2,南京,南京,0,1440,5,1,0,11,1,2,3
2398,褚8,3,南京,南京,0,1440,5,1,0,11,1,2,3
2399,褚8,4,南京,龙岩,683,757,5,1,1,11,1,2,3
2400,褚8,5,龙岩,南京,672,768,5,1,1,11,1,2,3
2401,褚9,0,南京,南京,0,0,5,1,0,11,1,2,3
2402,褚9,1,龙岩,南京,672,768,5,1,1,11,1,2,3
2403,褚9,2,南京,南京,0,1440,5,1,0,11,1,2,3
2404,褚9,3,南京,南京,0,1440,5,1,0,11,1,2,3
2405,褚9,4,南京,南京,0,1440,5,1,0,11,1,2,3
2406,褚9,5,南京,龙岩,683,757,5,1,1,11,1,2,3
2407,褚10,0,南京,南京,0,0,5,1,0,11,1,2,3
2408,褚10,1,龙岩,南京,672,768,5,1,1,11,1,2,3
2409,褚10,2,南京,南京,0,1440,5,1,0,11,1,2,3
2410,褚10,3,南京,南京,0,1440,5,1,0,11,1,2,3
2411,褚10,4,南京,南京,0,1440,5,1,0,11,1,2,3
2412,褚10,5,南京,龙岩,683,757,5,1,1,11,1,2,3
2413,褚11,0,南京,南京,0,0,5,0,0,11,1,2,3
2414,褚11,1,南京,龙岩,683,757,5,0,1,11,1,2,3
2415,褚11,2,龙岩,南京,672,768,5,0,1,11,1,2,3
2416,褚11,3,南京,南京,0,1440,5,0,0,11,1,2,3
2417,褚11,4,南京,南京,0,1440,5,0,0,11,1,2,3
2418,褚11,5,南京,南京,0,1440,5,0,0,11,1,2,3
2419,褚12,0,南京,南京,0,0,5,0,0,11,1,2,3
2420,褚12,1,南京,龙岩,683,757,5,0,1,11,1,2,3
2421,褚12,2,龙岩,南京,672,768,5,0,1,11,1,2,3
2422,褚12,3,南京,南京,0,1440,5,0,0,11,1,2,3
2423,褚12,4,南京,南京,0,1440,5,0,0,11,1,2,3
2424,褚12,5,南京,南京,0,1440,5,0,0,11,1,2,3
2425,褚13,0,南京,南京,0,0,5,0,0,11,1,2,3
2426,褚13,1,南京,龙岩,683,757,5,0,1,11,1,2,3
2427,褚13,2,龙岩,南京,672,768,5,0,1,11,1,2,3
2428,褚13,3,南京,南京,0,1440,5,0,0,11,1,2,3
2429,褚13,4,南京,南京,0,1440,5,0,0,11,1,2,3
2430,褚13,5,南京,南京,0,1440,5,0,0,11,1,2,3
2431,褚14,0,南京,南京,0,0,5,0,0,11,1,2,3
2432,褚14,1,南京,龙岩,683,757,5,0,1,11,1,2,3
2433,褚14,2,龙岩,南京,672,768,5,0,1,11,1,2,3
2434,褚14,3,南京,南京,0,1440,5,0,0,11,1,2,3
2435,褚14,4,南京,南京,0,1440,5,0,0,11,1,2,3
2436,褚14,5,南京,南京,0,1440,5,0,0,11,1,2,3
2437,褚15,0,南京,南京,0,0,5,0,0,11,1,2,3
2438,褚15,1,南京,南京,0,1440,5,0,0,11,1,2,3
2439,褚15,2,南京,龙岩,683,757,5,0,1,11,1,2,3
2440,褚15,3,龙岩,南京,672,768,5,0,1,11,1,2,3
2441,褚15,4,南京,南京,0,1440,5,0,0,11,1,2,3
2442,褚15,5,南京,南京,0,1440,5,0,0,11,1,2,3
2443,褚16,0,南京,南京,0,0,5,0,0,11,1,2,3
2444,褚16,1,南京,南京,0,1440,5,0,0,11,1,2,3
2445,褚16,2,南京,龙岩,683,757,5,0,1,11,1,2,3
2446,褚16,3,龙岩,南京,672,768,5,0,1,11,1,2,3
2447,褚16,4,南京,南京,0,1440,5,0,0,11,1,2,3
2448,褚16,5,南京,南京,0,1440,5,0,0,11,1,2,3
2449,褚17,0,南京,南京,0,0,5,0,0,11,1,2,3
2450,褚17,1,南京,南京,0,1440,5,0,0,11,1,2,3
2451,褚17,2,南京,龙岩,683,757,5,0,1,11,1,2,3
2452,褚17,3,龙岩,南京,672,768,5,0,1,11,1,2,3
2453,褚17,4,南京,南京,0,1440,5,0,0,11,1,2,3
2454,褚17,5,南京,南京,0,1440,5,0,0,11,1,2,3
2455,褚18,0,南京,南京,0,0,5,0,0,11,1,2,3
2456,褚18,1,南京,南京,0,1440,5,0,0,11,1,2,3
2457,褚18,2,南京,龙岩,683,757,5,0,1,11,1,2,3
2458,褚18,3,龙岩,南京,672,768,5,0,1,11,1,2,3
2459,褚18,4,南京,南京,0,1440,5,0,0,11,1,2,3
2460,褚18,5,南京,南京,0,1440,5,0,0,11,1,2,3
2461,褚19,0,南京,南京,0,0,5,0,0,11,1,2,3
2462,褚19,1,南京,南京,0,1440,5,0,0,11,1,2,3
2463,褚19,2,南京,南京,0,1440,5,0,0,11,1,2,3
2464,褚19,3,南京,龙岩,683,757,5,0,1,11,1,2,3
2465,褚19,4,龙岩,南京,672,768,5,0,1,11,1,2,3
2466,褚19,5,南京,南京,0,1440,5,0,0,11,1,2,3
2467,褚20,0,南京,南京,0,0,5,0,0,11,1,2,3
2468,褚20,1,南京,南京,0,1440,5,0,0,11,1,2,3
2469,褚20,2,南京,南京,0,1440,5,0,0,11,1,2,3
2470,褚20,3,南京,龙岩,683,757,5,0,1,11,1,2,3
2471,褚20,4,龙岩,南京,672,768,5,0,1,11,1,2,3
2472,褚20,5,南京,南京,0,1440,5,0,0,11,1,2,3
2473,褚21,0,南京,南京,0,0,5,0,0,11,1,2,3
2474,褚21,1,南京,南京,0,1440,5,0,0,11,1,2,3
2475,褚21,2,南京,南京,0,1440,5,0,0,11,1,2,3
2476,褚21,3,南京,龙岩,683,757,5,0,1,11,1,2,3
2477,褚21,4,龙岩,南京,672,768,5,0,1,11,1,2,3
2478,褚21,5,南京,南京,0,1440,5,0,0,11,1,2,3
2479,褚22,0,南京,南京,0,0,5,0,0,11,1,2,3
2480,褚22,1,南京,南京,0,1440,5,0,0,11,1,2,3
2481,褚22,2,南京,南京,0,1440,5,0,0,11,1,2,3
2482,褚22,3,南京,龙岩,683,757,5,0,1,11,1,2,3
2483,褚22,4,龙岩,南京,672,768,5,0,1,11,1,2,3
2484,褚22,5,南京,南京,0,1440,5,0,0,11,1,2,3
2485,褚23,0,南京,南京,0,0,5,0,0,11,1,2,3
2486,褚23,1,南京,南京,0,1440,5,0,0,11,1,2,3
2487,褚23,2,南京,南京,0,1440,5,0,0,11,1,2,3
2488,褚23,3,南京,南京,0,1440,5,0,0,11,1,2,3
2489,褚23,4,南京,龙岩,683,757,5,0,1,11,1,2,3
2490,褚23,5,龙岩,南京,672,768,5,0,1,11,1,2,3
2491,褚24,0,南京,南京,0,0,5,0,0,11,1,2,3
2492,褚24,1,南京,南京,0,1440,5,0,0,11,1,2,3
2493,褚24,2,南京,南京,0,1440,5,0,0,11,1,2,3
2494,褚24,3,南京,南京,0,1440,5,0,0,11,1,2,3
2495,褚24,4,南京,龙岩,683,757,5,0,1,11,1,2,3
2496,褚24,5,龙岩,南京,672,768,5,0,1,11,1,2,3
2497,褚25,0,南京,南京,0,0,5,0,0,11,1,2,3
2498,褚25,1,南京,南京,0,1440,5,0,0,11,1,2,3
2499,褚25,2,南京,南京,0,1440,5,0,0,11,1,2,3
2500,褚25,3,南京,南京,0,1440,5,0,0,11,1,2,3
2501,褚25,4,南京,龙岩,683,757,5,0,1,11,1,2,3
2502,褚25,5,龙岩,南京,672,768,5,0,1,11,1,2,3
2503,褚26,0,南京,南京,0,0,5,0,0,11,1,2,3
2504,褚26,1,南京,南京,0,1440,5,0,0,11,1,2,3
2505,褚26,2,南京,南京,0,1440,5,0,0,11,1,2,3
2506,褚26,3,南京,南京,0,1440,5,0,0,11,1,2,3
2507,褚26,4,南京,龙岩,683,757,5,0,1,11,1,2,3
2508,褚26,5,龙岩,南京,672,768,5,0,1,11,1,2,3
2509,褚27,0,南京,南京,0,0,5,0,0,11,1,2,3
2510,褚27,1,龙岩,南京,672,768,5,0,1,11,1,2,3
2511,褚27,2,南京,南京,0,1440,5,0,0,11,1,2,3
2512,褚27,3,南京,南京,0,1440,5,0,0,11,1,2,3
2513,褚27,4,南京,南京,0,1440,5,0,0,11,1,2,3
2514,褚27,5,南京,龙岩,683,757,5,0,1,11,1,2,3
2515,褚28,0,南京,南京,0,0,5,0,0,11,1,2,3
2516,褚28,1,龙岩,南京,672,768,5,0,1,11,1,2,3
